02-01 16:53:50.688 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=71 lmb=.11E0 alpha=.1E1 obj=0.3009 imp=.14E-6 bdf=.51E-3] train deviance = 0.6122447792030633, valid deviance = 0.6052856794001413
02-01 16:53:51.235 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=106 lmb=.12E-1 alpha=.1E1 obj=0.2357 imp=.18E-4 bdf=.74E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.236 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=107 lmb=.12E-1 alpha=.1E1 obj=0.2357 imp=.19E-4 bdf=.8E-2] relImprovement < eps; relImprovement = 1.9295881462963426E-5, eps = 1.0E-4
02-01 16:53:51.236 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.237 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=107 lmb=.12E-1 alpha=.1E1 obj=0.2357 imp=.19E-4 bdf=.8E-2] solution has 13 nonzeros
02-01 16:53:51.237 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=107 lmb=.12E-1 alpha=.1E1 obj=0.2357 imp=.19E-4 bdf=.8E-2] train deviance = 0.5609984690258244, valid deviance = 0.5603524369567875
02-01 16:53:51.237 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=107 lmb=.11E-1 alpha=.1E1 obj=0.2348 imp=.19E-4 bdf=.8E-2] Got 20 active columns out of 20 total
02-01 16:53:51.237 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=107 lmb=.11E-1 alpha=.1E1 obj=0.2348 imp=.19E-4 bdf=.8E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.238 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=108 lmb=.11E-1 alpha=.1E1 obj=0.2348 imp=.15E-4 bdf=.7E-2] relImprovement < eps; relImprovement = 1.4975727948703766E-5, eps = 1.0E-4
02-01 16:53:51.238 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.239 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=108 lmb=.11E-1 alpha=.1E1 obj=0.2348 imp=.15E-4 bdf=.7E-2] solution has 13 nonzeros
02-01 16:53:51.239 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=108 lmb=.11E-1 alpha=.1E1 obj=0.2348 imp=.15E-4 bdf=.7E-2] train deviance = 0.5608043501728263, valid deviance = 0.560141065877895
02-01 16:53:51.239 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=108 lmb=.98E-2 alpha=.1E1 obj=0.2339 imp=.15E-4 bdf=.7E-2] Got 20 active columns out of 20 total
02-01 16:53:51.239 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=108 lmb=.98E-2 alpha=.1E1 obj=0.2339 imp=.15E-4 bdf=.7E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.240 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=109 lmb=.98E-2 alpha=.1E1 obj=0.2339 imp=.11E-4 bdf=.55E-2] relImprovement < eps; relImprovement = 1.0673475561913172E-5, eps = 1.0E-4
02-01 16:53:51.240 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.240 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=109 lmb=.98E-2 alpha=.1E1 obj=0.2339 imp=.11E-4 bdf=.55E-2] solution has 13 nonzeros
02-01 16:53:51.241 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=109 lmb=.98E-2 alpha=.1E1 obj=0.2339 imp=.11E-4 bdf=.55E-2] train deviance = 0.560668065548646, valid deviance = 0.5600296224913435
02-01 16:53:51.241 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=109 lmb=.89E-2 alpha=.1E1 obj=0.2331 imp=.11E-4 bdf=.55E-2] Got 20 active columns out of 20 total
02-01 16:53:51.241 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=109 lmb=.89E-2 alpha=.1E1 obj=0.2331 imp=.11E-4 bdf=.55E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.241 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=110 lmb=.89E-2 alpha=.1E1 obj=0.2331 imp=.12E-4 bdf=.67E-2] relImprovement < eps; relImprovement = 1.186798787039645E-5, eps = 1.0E-4
02-01 16:53:51.242 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.242 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=110 lmb=.89E-2 alpha=.1E1 obj=0.2331 imp=.12E-4 bdf=.67E-2] solution has 13 nonzeros
02-01 16:53:51.243 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=110 lmb=.89E-2 alpha=.1E1 obj=0.2331 imp=.12E-4 bdf=.67E-2] train deviance = 0.5605258172162743, valid deviance = 0.5598967476679614
02-01 16:53:51.243 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=110 lmb=.81E-2 alpha=.1E1 obj=0.2324 imp=.12E-4 bdf=.67E-2] Got 20 active columns out of 20 total
02-01 16:53:51.243 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=110 lmb=.81E-2 alpha=.1E1 obj=0.2324 imp=.12E-4 bdf=.67E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.244 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=111 lmb=.81E-2 alpha=.1E1 obj=0.2324 imp=.9E-5 bdf=.53E-2] relImprovement < eps; relImprovement = 8.962673506336602E-6, eps = 1.0E-4
02-01 16:53:51.244 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.244 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=111 lmb=.81E-2 alpha=.1E1 obj=0.2324 imp=.9E-5 bdf=.53E-2] solution has 13 nonzeros
02-01 16:53:51.244 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=111 lmb=.81E-2 alpha=.1E1 obj=0.2324 imp=.9E-5 bdf=.53E-2] train deviance = 0.5604113082876541, valid deviance = 0.559783618825531
02-01 16:53:51.245 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=111 lmb=.74E-2 alpha=.1E1 obj=0.2317 imp=.9E-5 bdf=.53E-2] Got 20 active columns out of 20 total
02-01 16:53:51.245 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=111 lmb=.74E-2 alpha=.1E1 obj=0.2317 imp=.9E-5 bdf=.53E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.245 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=112 lmb=.74E-2 alpha=.1E1 obj=0.2317 imp=.7E-5 bdf=.47E-2] relImprovement < eps; relImprovement = 6.993957726278653E-6, eps = 1.0E-4
02-01 16:53:51.245 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.246 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=112 lmb=.74E-2 alpha=.1E1 obj=0.2317 imp=.7E-5 bdf=.47E-2] solution has 13 nonzeros
02-01 16:53:51.246 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=112 lmb=.74E-2 alpha=.1E1 obj=0.2317 imp=.7E-5 bdf=.47E-2] train deviance = 0.5603204008067073, valid deviance = 0.5596969622771703
02-01 16:53:51.246 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=112 lmb=.67E-2 alpha=.1E1 obj=0.2311 imp=.7E-5 bdf=.47E-2] Got 20 active columns out of 20 total
02-01 16:53:51.247 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=112 lmb=.67E-2 alpha=.1E1 obj=0.2311 imp=.7E-5 bdf=.47E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.247 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=113 lmb=.67E-2 alpha=.1E1 obj=0.2311 imp=.65E-5 bdf=.47E-2] relImprovement < eps; relImprovement = 6.4738125989820965E-6, eps = 1.0E-4
02-01 16:53:51.247 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.248 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=113 lmb=.67E-2 alpha=.1E1 obj=0.2311 imp=.65E-5 bdf=.47E-2] solution has 13 nonzeros
02-01 16:53:51.248 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=113 lmb=.67E-2 alpha=.1E1 obj=0.2311 imp=.65E-5 bdf=.47E-2] train deviance = 0.5602373813103643, valid deviance = 0.5596103051437148
02-01 16:53:51.248 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=113 lmb=.61E-2 alpha=.1E1 obj=0.2306 imp=.65E-5 bdf=.47E-2] Got 20 active columns out of 20 total
02-01 16:53:51.248 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=113 lmb=.61E-2 alpha=.1E1 obj=0.2306 imp=.65E-5 bdf=.47E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.249 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=114 lmb=.61E-2 alpha=.1E1 obj=0.2306 imp=.42E-5 bdf=.35E-2] relImprovement < eps; relImprovement = 4.242835118587041E-6, eps = 1.0E-4
02-01 16:53:51.249 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.250 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=114 lmb=.61E-2 alpha=.1E1 obj=0.2306 imp=.42E-5 bdf=.35E-2] solution has 13 nonzeros
02-01 16:53:51.250 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=114 lmb=.61E-2 alpha=.1E1 obj=0.2306 imp=.42E-5 bdf=.35E-2] train deviance = 0.5601828694605988, valid deviance = 0.5595737279687178
02-01 16:53:51.250 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=114 lmb=.56E-2 alpha=.1E1 obj=0.2301 imp=.42E-5 bdf=.35E-2] Got 20 active columns out of 20 total
02-01 16:53:51.250 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=114 lmb=.56E-2 alpha=.1E1 obj=0.2301 imp=.42E-5 bdf=.35E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.251 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=115 lmb=.56E-2 alpha=.1E1 obj=0.2301 imp=.51E-5 bdf=.4E-2] relImprovement < eps; relImprovement = 5.084299248543753E-6, eps = 1.0E-4
02-01 16:53:51.251 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.251 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=115 lmb=.56E-2 alpha=.1E1 obj=0.2301 imp=.51E-5 bdf=.4E-2] solution has 13 nonzeros
02-01 16:53:51.251 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=115 lmb=.56E-2 alpha=.1E1 obj=0.2301 imp=.51E-5 bdf=.4E-2] train deviance = 0.5601236867433812, valid deviance = 0.5595136386761493
02-01 16:53:51.251 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=115 lmb=.51E-2 alpha=.1E1 obj=0.2296 imp=.51E-5 bdf=.4E-2] Got 20 active columns out of 20 total
02-01 16:53:51.251 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=115 lmb=.51E-2 alpha=.1E1 obj=0.2296 imp=.51E-5 bdf=.4E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.253 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=116 lmb=.51E-2 alpha=.1E1 obj=0.2296 imp=.37E-5 bdf=.34E-2] relImprovement < eps; relImprovement = 3.7118791056440295E-6, eps = 1.0E-4
02-01 16:53:51.253 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.253 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=116 lmb=.51E-2 alpha=.1E1 obj=0.2296 imp=.37E-5 bdf=.34E-2] solution has 13 nonzeros
02-01 16:53:51.253 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=116 lmb=.51E-2 alpha=.1E1 obj=0.2296 imp=.37E-5 bdf=.34E-2] train deviance = 0.5600777789771386, valid deviance = 0.5594721174577463
02-01 16:53:51.253 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=116 lmb=.46E-2 alpha=.1E1 obj=0.2292 imp=.37E-5 bdf=.34E-2] Got 20 active columns out of 20 total
02-01 16:53:51.253 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=116 lmb=.46E-2 alpha=.1E1 obj=0.2292 imp=.37E-5 bdf=.34E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.254 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=117 lmb=.46E-2 alpha=.1E1 obj=0.2292 imp=.34E-5 bdf=.36E-2] relImprovement < eps; relImprovement = 3.372071656359683E-6, eps = 1.0E-4
02-01 16:53:51.254 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.254 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=117 lmb=.46E-2 alpha=.1E1 obj=0.2292 imp=.34E-5 bdf=.36E-2] solution has 14 nonzeros
02-01 16:53:51.255 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=117 lmb=.46E-2 alpha=.1E1 obj=0.2292 imp=.34E-5 bdf=.36E-2] train deviance = 0.5600361534786498, valid deviance = 0.5594068284835509
02-01 16:53:51.255 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=117 lmb=.42E-2 alpha=.1E1 obj=0.2288 imp=.34E-5 bdf=.36E-2] Got 20 active columns out of 20 total
02-01 16:53:51.255 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=117 lmb=.42E-2 alpha=.1E1 obj=0.2288 imp=.34E-5 bdf=.36E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.256 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=118 lmb=.42E-2 alpha=.1E1 obj=0.2288 imp=.3E-5 bdf=.35E-2] relImprovement < eps; relImprovement = 3.0427385713137206E-6, eps = 1.0E-4
02-01 16:53:51.256 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.257 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=118 lmb=.42E-2 alpha=.1E1 obj=0.2288 imp=.3E-5 bdf=.35E-2] solution has 14 nonzeros
02-01 16:53:51.257 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=118 lmb=.42E-2 alpha=.1E1 obj=0.2288 imp=.3E-5 bdf=.35E-2] train deviance = 0.5599998965681423, valid deviance = 0.5593386486384655
02-01 16:53:51.257 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=118 lmb=.39E-2 alpha=.1E1 obj=0.2284 imp=.3E-5 bdf=.35E-2] Got 20 active columns out of 20 total
02-01 16:53:51.257 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=118 lmb=.39E-2 alpha=.1E1 obj=0.2284 imp=.3E-5 bdf=.35E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.258 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=119 lmb=.39E-2 alpha=.1E1 obj=0.2284 imp=.26E-5 bdf=.32E-2] relImprovement < eps; relImprovement = 2.641867727640589E-6, eps = 1.0E-4
02-01 16:53:51.258 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.259 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=119 lmb=.39E-2 alpha=.1E1 obj=0.2284 imp=.26E-5 bdf=.32E-2] solution has 14 nonzeros
02-01 16:53:51.259 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=119 lmb=.39E-2 alpha=.1E1 obj=0.2284 imp=.26E-5 bdf=.32E-2] train deviance = 0.5599692357013174, valid deviance = 0.5592785353852008
02-01 16:53:51.259 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=119 lmb=.35E-2 alpha=.1E1 obj=0.2281 imp=.26E-5 bdf=.32E-2] Got 20 active columns out of 20 total
02-01 16:53:51.259 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=119 lmb=.35E-2 alpha=.1E1 obj=0.2281 imp=.26E-5 bdf=.32E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.260 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=120 lmb=.35E-2 alpha=.1E1 obj=0.2281 imp=.22E-5 bdf=.3E-2] relImprovement < eps; relImprovement = 2.234062341693341E-6, eps = 1.0E-4
02-01 16:53:51.260 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.261 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=120 lmb=.35E-2 alpha=.1E1 obj=0.2281 imp=.22E-5 bdf=.3E-2] solution has 14 nonzeros
02-01 16:53:51.261 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=120 lmb=.35E-2 alpha=.1E1 obj=0.2281 imp=.22E-5 bdf=.3E-2] train deviance = 0.5599436042517641, valid deviance = 0.5592279496731012
02-01 16:53:51.261 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=120 lmb=.32E-2 alpha=.1E1 obj=0.2278 imp=.22E-5 bdf=.3E-2] Got 20 active columns out of 20 total
02-01 16:53:51.261 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=120 lmb=.32E-2 alpha=.1E1 obj=0.2278 imp=.22E-5 bdf=.3E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.263 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=121 lmb=.32E-2 alpha=.1E1 obj=0.2278 imp=.18E-5 bdf=.26E-2] relImprovement < eps; relImprovement = 1.7788923263281504E-6, eps = 1.0E-4
02-01 16:53:51.263 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.263 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=121 lmb=.32E-2 alpha=.1E1 obj=0.2278 imp=.18E-5 bdf=.26E-2] solution has 14 nonzeros
